127.0.0.1 - - [21/Feb/2018:16:22:48 +0530] "GET /api/settings/values.protobuf HTTP/1.1" 200 3396 "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAAA2"
127.0.0.1 - - [21/Feb/2018:16:22:49 +0530] "GET /deploy/plugins/index.txt HTTP/1.1" 200 704 "-" "ScannerCli/3.0.3.778" "-"
127.0.0.1 - - [21/Feb/2018:16:22:50 +0530] "GET /batch/project.protobuf?key=Hello HTTP/1.1" 200 147 "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAAA3"
127.0.0.1 - - [21/Feb/2018:16:22:50 +0530] "GET /api/qualityprofiles/search.protobuf?projectKey=Hello HTTP/1.1" 200 767 "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAAA4"
127.0.0.1 - - [21/Feb/2018:16:22:50 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt&activation=true&qprofile=AV7sBKdBlP7aqdqFZ0yv&p=1&ps=500 HTTP/1.1" 200 - "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAAA5"
127.0.0.1 - - [21/Feb/2018:16:22:50 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt&activation=true&qprofile=AV7sBKlFlP7aqdqFZ05u&p=1&ps=500 HTTP/1.1" 200 - "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAAA6"
127.0.0.1 - - [21/Feb/2018:16:22:50 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt&activation=true&qprofile=AV7sBKpelP7aqdqFZ0_J&p=1&ps=500 HTTP/1.1" 200 - "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAAA7"
127.0.0.1 - - [21/Feb/2018:16:22:50 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt&activation=true&qprofile=AV7sBKrMlP7aqdqFZ1AI&p=1&ps=500 HTTP/1.1" 200 288 "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAAA8"
127.0.0.1 - - [21/Feb/2018:16:22:51 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt&activation=true&qprofile=AV7sBK51lP7aqdqFZ1JF&p=1&ps=500 HTTP/1.1" 200 - "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAAA9"
127.0.0.1 - - [21/Feb/2018:16:22:51 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt&activation=true&qprofile=AV7sBKvGlP7aqdqFZ1CM&p=1&ps=500 HTTP/1.1" 200 - "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAAA+"
127.0.0.1 - - [21/Feb/2018:16:22:51 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt&activation=true&qprofile=AV7sBKsqlP7aqdqFZ1Ar&p=1&ps=500 HTTP/1.1" 200 7509 "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAAA/"
127.0.0.1 - - [21/Feb/2018:16:22:51 +0530] "GET /api/metrics/search?f=name,description,direction,qualitative,custom&ps=500&p=1 HTTP/1.1" 200 - "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAABA"
